Attack,Host,Run,Mode,CPU Usage (%),Memory Usage (%),Attack Type,Measurement,Timestamp,CPU Usage Idle (%),CPU Usage System (%),CPU Usage User (%),CPU Usage Wait %,Disk mmcblk1 Block Size (Ko),Disk mmcblk1 Read (Ko/s),Disk mmcblk1 Transfers,Disk mmcblk1 Usage (%),Disk mmcblk1 Write (Ko/s),Disk mmcblk1p1 Block Size (Ko),Disk mmcblk1p1 Read (Ko/s),Disk mmcblk1p1 Transfers,Disk mmcblk1p1 Usage (%),Disk mmcblk1p1 Write (Ko/s),Disk mmcblk1p2 Block Size (Ko),Disk mmcblk1p2 Read (Ko/s),Disk mmcblk1p2 Transfers,Disk mmcblk1p2 Usage (%),Disk mmcblk1p2 Write (Ko/s),JFS boot/firmware Usage (%),JFS dev Usage (%),JFS run Usage (%),JFS Usage (%),Memory Active (Mo),Memory Buffers (Mo),Memory Cached (Mo),Memory Free (Mo),Memory Inactive (Mo),Memory Usage (Mo),Network eth0 Received (Ko/s),Network eth0 Sent (Ko/s),Network lo Received (Ko/s),Network lo Sent (Ko/s),Network wlan0 Received (Ko/s),Network wlan0 Sent (Ko/s),Network Packet eth0 Received,Network Packet eth0 Sent,Network Packet lo Received,Network Packet lo Sent,Network Packet wlan0 Received,Network Packet wlan0 Sent,Process Execs,Process Forks,Process Switches,Processes Blocked,Processes Runnable,Swap Free (Mo),Swap Usage (Mo)
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,44.7,28.551436417405995,Denial of Service,nmon,17:58:20.000,55.3,34.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2705.9,747.1,3787.2,0.0,-0.0,0.0,-0.0,52.3,-10555.4,0.0,0.0,0.0,0.0,1021.8,7225.3,0.0,0.0,58818.4,0,4,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,47.4,28.588403041825096,Denial of Service,nmon,17:58:21.000,52.6,34.4,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2704.5,747.1,3787.2,0.0,-0.0,0.0,-0.0,52.3,-11497.0,0.0,0.0,0.0,0.0,1025.8,7843.9,0.0,0.0,54865.7,0,2,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,45.7,28.65177439797212,Denial of Service,nmon,17:58:22.000,54.3,35.4,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2702.1,747.1,3787.2,0.0,-0.0,0.0,-0.0,53.7,-10728.0,0.0,0.0,0.0,0.0,1052.9,7353.7,0.0,0.0,48326.9,0,2,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,39.3,28.395648500211234,Denial of Service,nmon,17:58:23.000,60.7,29.9,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2711.8,747.1,3787.2,0.0,-0.0,0.0,-0.0,51.4,-10289.0,0.0,0.0,0.0,0.0,1001.1,7033.4,0.0,0.0,36181.9,0,3,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,39.5,28.448457963667085,Denial of Service,nmon,17:58:24.000,60.5,29.3,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2709.8,747.1,3787.2,0.0,-0.0,0.0,-0.0,53.0,-10722.1,0.0,0.0,0.0,0.0,1039.2,7344.5,0.0,0.0,32716.2,0,3,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,42.4,28.488065061258972,Denial of Service,nmon,17:58:25.000,57.6,31.0,11.4,0.0,6.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,12.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2708.3,747.1,3787.2,0.0,-0.0,0.0,-0.0,55.5,-11907.7,0.0,0.0,0.0,0.0,1091.5,8167.4,0.0,1.0,35965.2,0,6,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,42.2,28.535593578369244,Denial of Service,nmon,17:58:26.000,57.8,31.9,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2706.5,747.1,3787.2,0.0,-0.0,0.0,-0.0,57.6,-11653.2,0.0,0.0,0.0,0.0,1134.3,8014.0,0.0,0.0,42171.3,0,3,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,43.8,28.340198563582586,Denial of Service,nmon,17:58:27.000,56.2,33.5,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2713.9,747.1,3787.2,0.0,-0.0,0.0,-0.0,52.9,-11214.2,0.0,0.0,0.0,0.0,1040.6,7705.1,0.0,0.0,43492.2,0,3,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,47.4,28.40356991972961,Denial of Service,nmon,17:58:28.000,52.6,36.1,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2711.5,747.1,3787.2,0.0,-0.0,0.0,-0.0,51.9,-11701.9,0.0,0.0,0.0,0.0,1019.8,8003.3,0.0,0.0,48673.6,0,3,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,47.1,28.461660329531046,Denial of Service,nmon,17:58:29.000,52.9,35.7,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2709.3,747.1,3787.2,0.0,-0.0,0.0,-0.0,58.6,-11939.0,0.0,0.0,0.0,0.0,1149.5,8208.1,0.0,0.0,50112.5,0,5,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,40.3,28.466941275876636,Denial of Service,nmon,17:58:30.000,59.7,30.7,9.7,0.0,6.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,12.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2709.1,747.1,3787.2,0.0,-0.0,0.0,-0.0,53.0,-11039.3,0.0,0.0,0.0,0.0,1028.9,7563.8,0.0,0.0,38073.7,0,3,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,41.8,28.506548373468522,Denial of Service,nmon,17:58:31.000,58.2,31.2,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2707.6,747.1,3787.2,0.0,-0.0,0.0,-0.0,53.6,-11965.5,0.0,0.0,0.0,0.0,1052.5,8226.1,0.0,0.0,33220.4,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,40.3,28.260984368398812,Denial of Service,nmon,17:58:32.000,59.7,29.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2716.9,747.1,3787.2,0.0,-0.0,0.0,-0.0,52.9,-11199.5,0.0,0.0,0.0,0.0,1040.6,7672.6,0.0,0.0,32370.6,0,3,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,38.9,28.32963667089141,Denial of Service,nmon,17:58:33.000,61.1,29.5,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2714.3,747.1,3787.2,0.0,-0.0,0.0,-0.0,51.6,-11110.7,0.0,0.0,0.0,0.0,1013.5,7601.5,0.0,0.0,37722.2,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,41.6,28.395648500211234,Denial of Service,nmon,17:58:34.000,58.4,30.7,10.9,0.0,10.0,0.0,2.0,1.0,19.9,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.0,19.9,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2711.8,747.1,3787.2,0.0,-0.0,0.0,-0.0,52.1,-11539.1,0.0,0.0,0.0,0.0,1016.4,7900.7,0.0,0.0,34494.3,0,3,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,37.8,28.411491339247995,Denial of Service,nmon,17:58:35.000,62.2,27.2,10.6,0.0,4.0,0.0,2.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,7.9,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2711.2,747.1,3787.2,0.0,-0.0,0.0,-0.0,47.4,-10800.8,0.0,0.0,0.0,0.0,926.3,7396.2,0.0,0.0,30376.4,0,2,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,37.5,28.258343895226023,Denial of Service,nmon,17:58:36.000,62.5,26.4,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2717.0,747.1,3787.2,0.0,-0.0,0.0,-0.0,49.8,-11231.6,0.0,0.0,0.0,0.0,974.6,7732.0,0.0,0.0,27605.3,0,4,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,38.3,28.305872412336296,Denial of Service,nmon,17:58:37.000,61.7,27.7,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2715.2,747.1,3787.2,0.0,-0.0,0.0,-0.0,50.1,-11122.1,0.0,0.0,0.0,0.0,978.9,7617.0,0.0,0.0,30694.5,0,3,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,37.5,28.358681875792147,Denial of Service,nmon,17:58:38.000,62.5,26.9,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2713.2,747.1,3787.2,0.0,-0.0,0.0,-0.0,51.6,-11520.4,0.0,0.0,0.0,0.0,1008.8,7852.0,0.0,0.0,29343.4,0,3,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,36.8,28.14216307562315,Denial of Service,nmon,17:58:39.000,63.2,26.9,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2721.4,747.1,3787.2,0.0,-0.0,0.0,-0.0,50.7,-11612.6,0.0,0.0,0.0,0.0,994.9,7903.0,0.0,0.0,27736.3,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,37.9,28.237220109843676,Denial of Service,nmon,17:58:40.000,62.1,28.5,9.1,0.3,10.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,20.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2717.8,747.2,3787.2,0.0,-0.0,0.0,-0.0,50.0,-11541.8,0.0,0.0,0.0,0.0,976.1,7861.6,0.0,7.0,25929.3,0,3,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,35.099999999999994,28.271546261089988,Denial of Service,nmon,17:58:41.000,64.9,24.9,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2716.5,747.1,3787.2,0.0,-0.0,0.0,-0.0,47.2,-11208.7,0.0,0.0,0.0,0.0,925.5,7621.4,0.0,0.0,27142.5,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,36.6,28.33491761723701,Denial of Service,nmon,17:58:42.000,63.4,24.8,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2714.1,747.1,3787.2,0.0,-0.0,0.0,-0.0,48.5,-11264.2,0.0,0.0,0.0,0.0,952.1,7665.5,0.0,1.0,27428.6,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,38.8,28.358681875792147,Denial of Service,nmon,17:58:43.000,61.2,28.1,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2713.2,747.1,3787.2,0.0,-0.0,0.0,-0.0,52.9,-11145.7,0.0,0.0,0.0,0.0,1040.1,7576.2,0.0,0.0,29862.9,0,3,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,38.2,28.144803548795938,Denial of Service,nmon,17:58:44.000,61.8,27.9,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2721.3,747.1,3787.2,0.0,-0.0,0.0,-0.0,52.5,-11286.0,0.0,0.0,0.0,0.0,1029.3,7688.9,0.0,0.0,30325.6,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,38.7,28.184410646387825,Denial of Service,nmon,17:58:45.000,61.3,27.2,10.6,0.8,7.0,0.0,27.9,3.0,195.6,0.0,0.0,0.0,0.0,0.0,7.0,0.0,27.9,3.0,195.6,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2719.8,747.1,3787.2,0.0,-0.0,0.0,-0.0,49.3,-11069.6,0.0,0.0,0.0,0.0,971.1,7516.4,0.0,2.0,30575.4,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,41.9,28.22665821715251,Denial of Service,nmon,17:58:46.000,58.1,30.3,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2718.2,747.1,3787.2,0.0,-0.0,0.0,-0.0,55.0,-11917.2,0.0,0.0,0.0,0.0,1080.8,8113.7,0.0,0.0,35053.6,0,2,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,39.5,28.28474862695395,Denial of Service,nmon,17:58:47.000,60.5,29.6,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2716.0,747.1,3787.2,0.0,-0.0,0.0,-0.0,59.7,-11573.1,0.0,0.0,0.0,0.0,1175.9,7880.9,0.0,0.0,35622.8,0,2,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,54.5,28.358681875792147,Denial of Service,nmon,17:58:48.000,45.5,42.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2713.2,747.1,3787.2,0.0,-0.0,0.0,-0.0,75.7,-11950.5,0.0,0.0,0.0,0.0,1483.8,8552.4,0.0,0.0,100113.1,0,3,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,51.6,28.395648500211234,Denial of Service,nmon,17:58:49.000,48.4,38.2,13.4,0.0,12.0,0.0,2.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,1.0,24.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2711.8,747.1,3787.2,0.0,-0.0,0.0,-0.0,57.2,-11860.3,0.0,0.0,0.0,0.0,1126.0,8115.3,0.0,0.0,81145.8,0,3,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,47.7,28.43525559780312,Denial of Service,nmon,17:58:50.000,52.3,36.1,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2710.3,747.1,3787.2,0.0,-0.0,0.0,-0.0,48.0,-10852.0,0.0,0.0,0.0,0.0,945.9,7402.3,0.0,0.0,70508.0,0,4,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,50.9,28.488065061258972,Denial of Service,nmon,17:58:51.000,49.1,38.2,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2708.3,747.1,3787.2,0.0,-0.0,0.0,-0.0,55.4,-12344.8,0.0,0.0,0.0,0.0,1091.2,8528.2,0.0,0.0,74493.2,0,2,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,47.9,28.538234051542034,Denial of Service,nmon,17:58:52.000,52.1,35.3,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2706.4,747.1,3787.2,0.0,-0.0,0.0,-0.0,54.5,-11604.0,0.0,0.0,0.0,0.0,1036.5,7908.1,0.0,0.0,68898.5,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,50.0,28.551436417405995,Denial of Service,nmon,17:58:53.000,50.0,39.2,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2705.9,747.1,3787.2,0.0,-0.0,0.0,-0.0,57.3,-12337.9,0.0,0.0,0.0,0.0,1128.4,8344.8,0.0,0.0,70236.2,0,3,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,50.2,28.585762568652306,Denial of Service,nmon,17:58:54.000,49.8,38.1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2704.6,747.1,3787.2,0.0,-0.0,0.0,-0.0,55.9,-11977.8,0.0,0.0,0.0,0.0,1100.6,8101.3,0.0,0.0,65888.7,0,3,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,45.6,28.348119983100972,Denial of Service,nmon,17:58:55.000,54.4,33.8,11.8,0.0,6.0,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,12.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2713.6,747.1,3787.2,0.0,-0.0,0.0,-0.0,53.1,-12205.1,0.0,0.0,0.0,0.0,1045.1,8255.9,0.0,0.0,67946.2,0,4,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,47.9,28.393008027038434,Denial of Service,nmon,17:58:56.000,52.1,36.7,11.2,0.0,12.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,12.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2711.9,747.1,3787.2,0.0,-0.0,0.0,-0.0,54.2,-11717.5,0.0,0.0,0.0,0.0,1063.2,7926.1,0.0,0.0,63088.8,0,8,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,49.9,28.45637938318546,Denial of Service,nmon,17:58:57.000,50.1,37.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2709.5,747.1,3787.2,0.0,-0.0,0.0,-0.0,53.3,-11820.6,0.0,0.0,0.0,0.0,1050.1,7994.9,0.0,0.0,61759.2,0,3,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,44.3,28.490705534431772,Denial of Service,nmon,17:58:58.000,55.7,33.7,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2708.2,747.1,3787.2,0.0,-0.0,0.0,-0.0,52.9,-11593.4,0.0,0.0,0.0,0.0,1040.6,7841.2,0.0,0.0,55283.7,0,4,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,49.1,28.52503168567807,Denial of Service,nmon,17:58:59.000,50.9,38.4,10.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2706.9,747.1,3787.2,0.0,-0.0,0.0,-0.0,62.0,-11653.1,0.0,0.0,0.0,0.0,1220.8,7883.5,0.0,0.0,62260.6,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,49.4,28.554076890578784,Denial of Service,nmon,17:59:00.000,50.6,36.3,12.9,0.3,14.0,0.0,2.0,0.0,27.8,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,27.8,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2705.8,747.1,3787.2,0.0,-0.0,0.0,-0.0,53.2,-12249.9,0.0,0.0,0.0,0.0,1047.5,8285.3,0.0,0.0,66492.7,0,3,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,47.6,28.59632446134347,Denial of Service,nmon,17:59:01.000,52.4,37.5,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2704.2,747.1,3787.2,0.0,-0.0,0.0,-0.0,53.6,-11872.1,0.0,0.0,0.0,0.0,1054.9,8029.7,0.0,0.0,65120.2,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,51.0,28.641212505280944,Denial of Service,nmon,17:59:02.000,49.0,37.9,13.1,0.0,8.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,8.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2702.5,747.1,3787.2,0.0,-0.0,0.0,-0.0,62.8,-11835.5,0.0,0.0,0.0,0.0,1236.2,8005.0,0.0,0.0,71442.4,0,3,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,52.8,28.68346007604562,Denial of Service,nmon,17:59:03.000,47.2,38.5,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2700.9,747.1,3787.2,0.0,-0.0,0.0,-0.0,52.1,-12076.5,0.0,0.0,0.0,0.0,1022.2,8168.0,0.0,0.0,73429.2,0,6,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,47.3,28.477503168567807,Denial of Service,nmon,17:59:04.000,52.7,34.8,12.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2708.7,747.1,3787.2,0.0,-0.0,0.0,-0.0,53.0,-12127.1,0.0,0.0,0.0,0.0,1037.5,8202.2,0.0,0.0,73294.4,0,3,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,47.9,28.54615547106041,Denial of Service,nmon,17:59:05.000,52.1,34.3,13.6,0.0,12.0,0.0,2.0,0.0,23.9,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,23.9,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2706.1,747.1,3787.2,0.0,-0.0,0.0,-0.0,58.5,-11978.0,0.0,0.0,0.0,0.0,1152.4,8101.4,0.0,0.0,61759.7,0,2,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,46.7,28.609526827207432,Denial of Service,nmon,17:59:06.000,53.3,34.2,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2703.7,747.1,3787.2,0.0,-0.0,0.0,-0.0,56.3,-12592.7,0.0,0.0,0.0,0.0,1109.2,8519.1,0.0,0.0,67782.1,0,2,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,43.7,28.382446134347273,Denial of Service,nmon,17:59:07.000,56.3,34.6,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.3,41.9,823.7,2712.3,747.1,3787.2,0.0,-0.0,0.0,-0.0,57.1,-11037.5,0.0,0.0,0.0,0.0,1125.1,7465.2,0.0,0.0,53703.2,0,5,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Attack,29.799999999999997,27.347380650612585,Denial of Service,nmon,17:59:08.000,70.2,20.1,9.6,0.0,8.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,8.0,28.0,0.0,0.2,7.7,168.6,41.9,823.7,2751.5,719.1,3787.2,0.0,-0.0,0.0,-0.0,46.9,-9008.9,0.0,0.0,0.0,0.0,923.8,6357.6,0.0,0.0,37903.3,0,1,0.0,0.0
MHDDoS (TCP),Raspberry Pi 4B 4GB,1,Recovery,0.20000000000000284,27.34209970426701,Denial of Service,nmon,17:59:09.000,99.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.2,7.7,168.7,41.9,823.7,2751.7,718.9,3787.2,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.9,0,1,0.0,0.0
